"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22250";"SOUSA";"22250";"SOUSA";35;13;"Vereador";45115;117;24;0;141;37995;0;7120;"N";37995;35462;34808;33676;1132;1132;0;0;0;0;654;0;0;855;1678;1648;30;0;"19:24:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20257";"FREI MARTINHO";"20257";"FREI MARTINHO";25;13;"Vereador";2745;8;0;0;8;2478;0;267;"N";2478;2384;2384;2282;102;102;0;0;0;0;0;0;0;16;78;78;0;0;"17:49:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19887";"VIEIRÓPOLIS";"19887";"VIEIRÓPOLIS";53;13;"Vereador";4876;14;10;0;24;4156;0;720;"N";4156;3858;3858;3725;133;133;0;0;0;0;0;0;0;43;255;255;0;0;"19:10:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20770";"MALTA";"20770";"MALTA";51;13;"Vereador";5046;13;0;0;13;4361;0;685;"N";4361;4240;4240;3994;246;246;0;0;0;0;0;0;0;33;88;88;0;0;"20:12:10";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20290";"GURINHÉM";"20290";"GURINHÉM";75;13;"Vereador";11141;40;1;0;41;9576;0;1565;"N";9576;9009;9009;8541;468;468;0;0;0;0;0;0;0;170;397;397;0;0;"21:39:58";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19925";"ALGODÃO DE JANDAÍRA";"19925";"ALGODÃO DE JANDAÍRA";67;11;"Prefeito";2915;10;0;0;10;2583;0;332;"N";2583;2447;2447;2447;0;0;0;0;0;0;0;0;0;50;86;86;0;0;"20:12:40";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20370";"INGÁ";"20370";"INGÁ";8;11;"Prefeito";14353;45;5;0;50;12337;0;2016;"N";12337;11651;11651;11651;0;0;0;0;0;0;0;0;0;146;540;540;0;0;"21:44:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19810";"CAMPINA GRANDE";"19810";"CAMPINA GRANDE";17;11;"Prefeito";113540;308;12;0;320;93321;0;20219;"N";93321;81245;81245;81245;0;0;0;0;0;0;0;0;0;3324;8752;8712;40;0;"22:30:03";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20192";"EMAS";"20192";"EMAS";32;11;"Prefeito";3283;10;0;0;10;2957;0;326;"N";2957;2878;2878;2878;0;0;0;0;0;0;0;0;0;15;64;64;0;0;"21:48:42";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20672";"LAGOA SECA";"20672";"LAGOA SECA";13;13;"Vereador";19729;57;4;0;61;16957;0;2772;"N";16957;15274;15274;14837;437;437;0;0;0;0;0;0;0;513;1170;1170;0;0;"19:10:15";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";70;13;"Vereador";106790;245;0;0;245;85899;0;20891;"N";85899;75757;75068;71058;4010;4010;0;23;0;0;666;0;0;3949;6193;5860;333;0;"15:40:00";"18/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19054";"ALAGOA GRANDE";"19054";"ALAGOA GRANDE";9;13;"Vereador";21480;65;25;0;90;17556;0;3924;"N";17556;16609;16609;15543;1066;1066;0;0;0;0;0;0;0;350;597;534;63;0;"10:40:00";"27/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20753";"MÃE D ÁGUA";"20753";"MÃE D ÁGUA";30;13;"Vereador";3838;9;10;0;19;3407;0;431;"N";3407;3260;3260;3090;170;170;0;0;0;0;0;0;0;26;121;121;0;0;"19:31:23";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19267";"SANTO ANDRÉ";"19267";"SANTO ANDRÉ";56;13;"Vereador";2859;9;0;0;9;2513;0;346;"N";2513;2379;2379;2278;101;101;0;0;0;0;0;0;0;23;111;111;0;0;"17:46:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21830";"SÃO JOÃO DO TIGRE";"21830";"SÃO JOÃO DO TIGRE";29;13;"Vereador";3766;13;0;0;13;3405;0;361;"N";3405;3218;3218;3053;165;165;0;0;0;0;0;0;0;19;168;168;0;0;"21:48:53";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21130";"OURO VELHO";"21130";"OURO VELHO";43;13;"Vereador";2726;6;6;0;12;2474;0;252;"N";2474;2376;2376;2261;115;115;0;0;0;0;0;0;0;15;83;83;0;0;"21:44:44";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21695";"SANTA LUZIA";"21695";"SANTA LUZIA";26;13;"Vereador";11378;31;21;0;52;9938;0;1440;"N";9938;9435;9435;8949;486;486;0;0;0;0;0;0;0;152;351;351;0;0;"20:12:43";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19771";"CALDAS BRANDÃO";"19771";"CALDAS BRANDÃO";75;13;"Vereador";5114;14;8;0;22;4437;0;677;"N";4437;4230;4230;3941;289;289;0;0;0;0;0;0;0;67;140;140;0;0;"21:47:11";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21814";"SÃO JOÃO DO CARIRI";"21814";"SÃO JOÃO DO CARIRI";22;13;"Vereador";4250;11;12;0;23;3715;0;535;"N";3715;3568;3568;3398;170;170;0;0;0;0;0;0;0;28;119;119;0;0;"19:10:17";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21377";"PIRPIRITUBA";"21377";"PIRPIRITUBA";47;13;"Vereador";7450;19;25;0;44;6291;0;1159;"N";6291;5962;5962;5674;288;288;0;0;0;0;0;0;0;113;216;216;0;0;"21:59:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19755";"CAJAZEIRAS";"19755";"CAJAZEIRAS";68;11;"Prefeito";44421;131;69;0;200;36462;0;7959;"N";36462;34140;34140;34140;0;0;0;0;0;0;0;0;0;837;1485;1485;0;0;"21:59:29";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21474";"PRINCESA ISABEL";"21474";"PRINCESA ISABEL";34;11;"Prefeito";15398;49;5;0;54;12597;0;2801;"N";12597;11979;11979;11979;0;0;0;0;0;0;0;0;0;180;438;438;0;0;"09:30:00";"09/12/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19496";"BONITO DE SANTA FÉ";"19496";"BONITO DE SANTA FÉ";40;11;"Prefeito";7439;20;0;0;20;6210;0;1229;"N";6210;5898;5898;5898;0;0;0;0;0;0;0;0;0;48;264;260;4;0;"21:46:06";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21695";"SANTA LUZIA";"21695";"SANTA LUZIA";26;11;"Prefeito";11378;31;21;0;52;9938;0;1440;"N";9938;9569;9569;9569;0;0;0;0;0;0;0;0;0;126;243;243;0;0;"20:12:43";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21750";"SANTA RITA";"21750";"SANTA RITA";3;11;"Prefeito";33297;98;6;0;104;28295;0;5002;"N";28295;23878;23878;23878;0;0;0;0;0;0;0;0;0;1665;2752;2575;177;0;"21:40:15";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20699";"LASTRO";"20699";"LASTRO";63;11;"Prefeito";4249;12;3;0;15;3967;0;282;"N";3967;3878;3878;3878;0;0;0;0;0;0;0;0;0;22;67;67;0;0;"15:10:00";"07/06/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19348";"ZABELÊ";"19348";"ZABELÊ";29;11;"Prefeito";2320;9;0;0;9;2112;0;208;"N";2112;2030;2030;2030;0;0;0;0;0;0;0;0;0;21;61;61;0;0;"19:11:40";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19186";"SERTÃOZINHO";"19186";"SERTÃOZINHO";47;11;"Prefeito";4157;14;0;0;14;3670;0;487;"N";3670;3525;3525;3525;0;0;0;0;0;0;0;0;0;45;100;100;0;0;"20:12:24";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20176";"DUAS ESTRADAS";"20176";"DUAS ESTRADAS";47;11;"Prefeito";3494;10;7;0;17;3071;0;423;"N";3071;2902;2902;2902;0;0;0;0;0;0;0;0;0;41;128;128;0;0;"20:12:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20494";"JERICÓ";"20494";"JERICÓ";36;13;"Vereador";6668;20;1;0;21;6090;0;578;"N";6090;5873;5873;5674;199;199;0;0;0;0;0;0;0;50;167;167;0;0;"21:47:16";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19313";"BANANEIRAS";"19313";"BANANEIRAS";14;13;"Vereador";17139;56;7;0;63;14100;0;3039;"N";14100;12977;12977;12362;615;615;0;0;0;0;0;0;0;291;832;832;0;0;"21:59:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19836";"CARRAPATEIRA";"19836";"CARRAPATEIRA";40;13;"Vereador";2302;7;5;0;12;2134;0;168;"N";2134;2067;2067;2011;56;56;0;0;0;0;0;0;0;8;59;59;0;0;"21:41:16";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21172";"PATOS";"21172";"PATOS";28;13;"Vereador";63933;207;40;0;247;53164;0;10769;"N";53164;50190;50081;47921;2160;2160;0;0;0;0;109;0;0;1151;1823;1790;33;0;"21:44:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21075";"NOVA PALMEIRA";"21075";"NOVA PALMEIRA";25;13;"Vereador";3307;9;0;0;9;3075;0;232;"N";3075;2912;2912;2840;72;72;0;0;0;0;0;0;0;33;130;130;0;0;"17:46:37";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19852";"CATINGUEIRA";"19852";"CATINGUEIRA";32;13;"Vereador";5168;15;2;0;17;4592;0;576;"N";4592;4348;4348;4100;248;248;0;0;0;0;0;0;0;34;210;210;0;0;"21:46:19";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19194";"ARARUNA";"19194";"ARARUNA";20;13;"Vereador";13127;38;1;0;39;11181;0;1946;"N";11181;10654;10652;9887;765;765;0;2;0;0;0;0;0;162;365;365;0;0;"09:50:00";"24/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19046";"SÃO JOSÉ DOS RAMOS";"19046";"SÃO JOSÉ DOS RAMOS";6;13;"Vereador";5323;14;0;0;14;4698;0;625;"N";4698;4518;4093;3847;246;246;0;425;0;0;0;0;0;44;136;136;0;0;"08:31:09";"12/12/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21571";"RIACHO DOS CAVALOS";"21571";"RIACHO DOS CAVALOS";38;13;"Vereador";7479;26;2;0;28;6866;0;613;"N";6866;6659;6659;6484;175;175;0;0;0;0;0;0;0;40;167;167;0;0;"19:31:07";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";77;13;"Vereador";108299;261;37;0;298;88365;0;19934;"N";88365;77056;75830;71188;4642;4642;0;10;0;0;1216;0;0;4408;6901;6205;696;0;"15:40:00";"18/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20036";"CUITÉ";"20036";"CUITÉ";24;13;"Vereador";16338;53;2;0;55;13957;0;2381;"N";13957;13235;13235;12536;699;699;0;0;0;0;0;0;0;199;523;523;0;0;"19:10:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21970";"SÃO JOSÉ DOS CORDEIROS";"21970";"SÃO JOSÉ DOS CORDEIROS";58;13;"Vereador";3304;10;3;0;13;2831;0;473;"N";2831;2707;1992;1881;111;111;0;0;0;0;715;0;0;35;89;89;0;0;"10:12:27";"25/07/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";76;13;"Vereador";104426;234;5;0;239;76098;0;28328;"N";76098;68186;68048;65243;2805;2805;0;16;0;0;122;0;0;3481;4431;4250;181;0;"15:40:00";"18/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20958";"MONTEIRO";"20958";"MONTEIRO";29;13;"Vereador";24515;74;19;0;93;21032;0;3483;"N";21032;19418;19134;18438;696;696;0;284;0;0;0;0;0;420;1194;1184;10;0;"09:20:08";"17/12/2021"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19275";"DAMIÃO";"19275";"DAMIÃO";24;13;"Vereador";4450;14;0;0;14;3845;0;605;"N";3845;3690;3388;3216;172;172;0;0;0;0;302;0;0;26;129;129;0;0;"21:48:24";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21750";"SANTA RITA";"21750";"SANTA RITA";2;13;"Vereador";61298;172;1;0;173;51693;0;9605;"N";51693;46581;33928;32323;1605;1605;0;12653;0;0;0;0;0;1774;3338;3319;19;0;"10:32:46";"30/10/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21890";"SÃO JOSÉ DE ESPINHARAS";"21890";"SÃO JOSÉ DE ESPINHARAS";51;13;"Vereador";4150;11;0;0;11;3583;0;567;"N";3583;3484;3484;3278;206;206;0;0;0;0;0;0;0;35;64;64;0;0;"21:59:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19208";"RIACHÃO";"19208";"RIACHÃO";20;13;"Vereador";3181;9;1;0;10;2901;0;280;"N";2901;2765;2754;2682;72;72;0;11;0;0;0;0;0;16;120;102;18;0;"09:50:00";"24/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19461";"MARIZÓPOLIS";"19461";"MARIZÓPOLIS";35;13;"Vereador";5916;16;1;0;17;5316;0;600;"N";5316;5041;4872;4692;180;180;0;0;0;0;169;0;0;49;226;222;4;0;"19:10:20";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19070";"ALAGOA NOVA";"19070";"ALAGOA NOVA";13;13;"Vereador";15326;45;4;0;49;12915;0;2411;"N";12915;12010;12010;11187;823;823;0;0;0;0;0;0;0;270;635;635;0;0;"21:44:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20095";"DESTERRO";"20095";"DESTERRO";30;13;"Vereador";7098;18;12;0;30;6304;0;794;"N";6304;5961;5961;5679;282;282;0;0;0;0;0;0;0;42;301;301;0;0;"21:45:49";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19399";"BELÉM";"19399";"BELÉM";14;11;"Prefeito";12899;37;6;0;43;10929;0;1970;"N";10929;10351;10351;10351;0;0;0;0;0;0;0;0;0;141;437;437;0;0;"21:49:21";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19011";"ÁGUA BRANCA";"19011";"ÁGUA BRANCA";74;11;"Prefeito";7565;24;7;0;31;6599;0;966;"N";6599;6318;6318;6318;0;0;0;0;0;0;0;0;0;54;227;227;0;0;"19:24:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22195";"SERRARIA";"22195";"SERRARIA";11;11;"Prefeito";4304;12;5;0;17;3585;0;719;"N";3585;3363;3363;3363;0;0;0;0;0;0;0;0;0;57;165;165;0;0;"19:10:16";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21113";"OLIVEDOS";"21113";"OLIVEDOS";23;11;"Prefeito";3908;12;1;0;13;3568;0;340;"N";3568;3453;3453;3453;0;0;0;0;0;0;0;0;0;29;86;86;0;0;"19:31:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19640";"POÇO DANTAS";"19640";"POÇO DANTAS";53;11;"Prefeito";3859;10;9;0;19;3373;0;486;"N";3373;3255;3255;3255;0;0;0;0;0;0;0;0;0;23;95;95;0;0;"19:25:23";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20591";"JURIPIRANGA";"20591";"JURIPIRANGA";44;11;"Prefeito";9175;30;6;0;36;8142;0;1033;"N";8142;7742;7742;7742;0;0;0;0;0;0;0;0;0;74;326;326;0;0;"21:48:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19194";"ARARUNA";"19194";"ARARUNA";20;11;"Prefeito";13127;38;1;0;39;11181;0;1946;"N";11181;10692;10692;10692;0;0;0;0;0;0;0;0;0;112;377;377;0;0;"20:12:35";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21598";"RIO TINTO";"21598";"RIO TINTO";55;11;"Prefeito";17322;52;19;0;71;15372;0;1950;"N";15372;14531;14531;14531;0;0;0;0;0;0;0;0;0;323;518;518;0;0;"21:41:21";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19623";"GADO BRAVO";"19623";"GADO BRAVO";49;11;"Prefeito";7102;23;2;0;25;6225;0;877;"N";6225;5755;2972;2972;0;0;0;0;0;0;2783;0;0;141;329;329;0;0;"21:59:32";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21636";"SALGADO DE SÃO FÉLIX";"21636";"SALGADO DE SÃO FÉLIX";6;11;"Prefeito";9382;27;9;0;36;8167;0;1215;"N";8167;7821;7821;7821;0;0;0;0;0;0;0;0;0;89;257;257;0;0;"21:48:12";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20001";"SANTA CECÍLIA";"20001";"SANTA CECÍLIA";18;11;"Prefeito";6185;19;6;0;25;5736;0;449;"N";5736;5436;5436;5436;0;0;0;0;0;0;0;0;0;64;236;236;0;0;"21:59:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20311";"GURJÃO";"20311";"GURJÃO";22;11;"Prefeito";3087;10;2;0;12;2740;0;347;"N";2740;2620;2620;2620;0;0;0;0;0;0;0;0;0;36;84;84;0;0;"19:11:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19879";"CATOLÉ DO ROCHA";"19879";"CATOLÉ DO ROCHA";36;13;"Vereador";20346;62;8;0;70;16958;0;3388;"N";16958;16136;16136;15395;741;741;0;0;0;0;0;0;0;301;521;521;0;0;"20:12:05";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20710";"LIVRAMENTO";"20710";"LIVRAMENTO";27;13;"Vereador";5790;16;1;0;17;4848;0;942;"N";4848;4611;4611;4333;278;278;0;0;0;0;0;0;0;72;165;165;0;0;"21:41:39";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19224";"SÃO DOMINGOS DO CARIRI";"19224";"SÃO DOMINGOS DO CARIRI";62;13;"Vereador";3044;10;0;0;10;2792;0;252;"N";2792;2720;2720;2659;61;61;0;0;0;0;0;0;0;18;54;54;0;0;"20:18:06";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19542";"SÃO JOSÉ DO BREJO DO CRUZ";"19542";"SÃO JOSÉ DO BREJO DO CRUZ";38;13;"Vereador";2032;6;0;0;6;1885;0;147;"N";1885;1838;1838;1776;62;62;0;0;0;0;0;0;0;8;39;39;0;0;"19:24:43";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22276";"SUMÉ";"22276";"SUMÉ";43;13;"Vereador";12965;40;12;0;52;10774;0;2191;"N";10774;10300;10300;9713;587;587;0;0;0;0;0;0;0;168;306;306;0;0;"20:12:39";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19186";"SERTÃOZINHO";"19186";"SERTÃOZINHO";47;13;"Vereador";4157;14;0;0;14;3670;0;487;"N";3670;3482;3482;3329;153;153;0;0;0;0;0;0;0;50;138;138;0;0;"20:12:24";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19674";"CACHOEIRA DOS ÍNDIOS";"19674";"CACHOEIRA DOS ÍNDIOS";68;13;"Vereador";7499;25;7;0;32;6370;0;1129;"N";6370;6073;6073;5728;345;345;0;0;0;0;0;0;0;78;219;219;0;0;"20:17:55";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19402";"SÃO BENTINHO";"19402";"SÃO BENTINHO";51;13;"Vereador";3673;10;0;0;10;3271;0;402;"N";3271;3160;3160;2987;173;173;0;0;0;0;0;0;0;19;92;92;0;0;"19:31:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19917";"CONDADO";"19917";"CONDADO";51;13;"Vereador";5372;14;0;0;14;4571;0;801;"N";4571;4379;4379;4088;291;291;0;0;0;0;0;0;0;44;148;148;0;0;"19:11:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22179";"SERRA REDONDA";"22179";"SERRA REDONDA";72;13;"Vereador";6056;15;10;0;25;5336;0;720;"N";5336;5052;3364;3168;196;196;0;1688;0;0;0;0;0;85;199;199;0;0;"15:00:03";"14/09/2023"
